name,url,description,found_by
YasafVol/YoutTube-Knowledge,https://github.com/YasafVol/YoutTube-Knowledge,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Yosef-Ali/betty-organic,https://github.com/Yosef-Ali/betty-organic,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yutaka-shoji/surveyor,https://github.com/yutaka-shoji/surveyor,"Roo, 論文を要約してスライドを作ってくれ","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
93andresen/path-of-exile-2,https://github.com/93andresen/path-of-exile-2,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
tfunk1030/excited,https://github.com/tfunk1030/excited,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
clusterpj/cluster-estate,https://github.com/clusterpj/cluster-estate,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
CodeFox-Repo/codefox,https://github.com/CodeFox-Repo/codefox,Next Gen project AI generator,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
i365dev/agent_forge,https://github.com/i365dev/agent_forge,"AgentForge is a powerful and flexible signal-driven workflow framework designed for building intelligent, dynamic, and adaptive systems.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
uhyo/morse-css,https://github.com/uhyo/morse-css,Morse CSS is a classless CSS framework with high customizability.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nalbam/deepracer-board,https://github.com/nalbam/deepracer-board,DeepRacer Leaderboard Webapp,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
davidvc/code-mcp,https://github.com/davidvc/code-mcp,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
evangstav/python-memory-mcp-server,https://github.com/evangstav/python-memory-mcp-server,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
sstublic/AIStorm,https://github.com/sstublic/AIStorm,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
dougwithseismic/turbo-2025,https://github.com/dougwithseismic/turbo-2025,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
d-zero-dev/mcp-server,https://github.com/d-zero-dev/mcp-server,D-Zero frontend coding MCP server,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
dandi/llm-analysis,https://github.com/dandi/llm-analysis,This is a repository for setting up LLM agents to analyze data on DANDI,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aindreyway/mcp-server-neurolora-p,https://github.com/aindreyway/mcp-server-neurolora-p,MCP server for code collection and documentation,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ThreatFlux/cryptum-go,https://github.com/ThreatFlux/cryptum-go,"A Go implementation of the Cryptum encryption framework, providing secure hybrid encryption capabilities using RSA and AES. This project is compatible with the Python cryptum library while leveraging Go's strong cryptographic primitives.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ilteberkan/deprem-takip,https://github.com/ilteberkan/deprem-takip,Deprem Takip Uygulaması Türkiye - Kandilli Verileri,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
superorbital/java-k8s-autoscaling,https://github.com/superorbital/java-k8s-autoscaling,An educational demonstration of HPA affecting JVM-based workloads.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
makeOurCity/moc-mypage,https://github.com/makeOurCity/moc-mypage,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aiya000/bash-toys,https://github.com/aiya000/bash-toys,A tiny collection of shell script and aliases for bash/zsh for those who don't want to memorize too many.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kzkymur/sequencer,https://github.com/kzkymur/sequencer,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
luismartinezs/elden-ring-builds-checklist,https://github.com/luismartinezs/elden-ring-builds-checklist,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
toku345/dotfiles,https://github.com/toku345/dotfiles,my dotfiles,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
BenjaminKobjolke/FastMouseMacros,https://github.com/BenjaminKobjolke/FastMouseMacros,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
thepian/record-thing,https://github.com/thepian/record-thing,Record a thing for future recognition,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nishimotz/pyconjp-2025-chair,https://github.com/nishimotz/pyconjp-2025-chair,PyCon JP 2025 座長の日報,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
cosmix/archimedes,https://github.com/cosmix/archimedes,An autonomous coding agent.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
joshcoolman-smc/chatbro,https://github.com/joshcoolman-smc/chatbro,"A Next.js Chat application with GPT-4 integration, markdown support, and code syntax highlighting.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kazuph/commandv,https://github.com/kazuph/commandv,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
shaneholloman/dropfix,https://github.com/shaneholloman/dropfix,Dropbox Directory Ignore Tools,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Rhysmalcolm13/theodore,https://github.com/Rhysmalcolm13/theodore,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ssig33/n-ndamon,https://github.com/ssig33/n-ndamon,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
mbleigh/fdc-movies,https://github.com/mbleigh/fdc-movies,"A sample application that uses Firebase to build a movie review app with Data Connect, App Hosting, and Genkit.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
route250/BrowserUseWeb,https://github.com/route250/BrowserUseWeb,browser-useのサンプル実装,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
swen128/ai-rules,https://github.com/swen128/ai-rules,Custom instructions for AI coding agents,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kou-by/speere,https://github.com/kou-by/speere,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ssig33/bookreader,https://github.com/ssig33/bookreader,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ryomeblog/shark-question,https://github.com/ryomeblog/shark-question,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
koy0208/question-markdown,https://github.com/koy0208/question-markdown,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Victordtesla24/tailor-resume-with-ai,https://github.com/Victordtesla24/tailor-resume-with-ai,"An AI assisted app that web app that custom-tailors a resume as per the job description. This app web scraps all the necessary details from the JD, by simply providing the JD link. Additionally, the app provides intuitive options to the users to select specific sections of the resume if they choose not to tailor their whole resume as per the JD.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ncecere/rummage,https://github.com/ncecere/rummage,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
rifqi96/mcp-gitlab,https://github.com/rifqi96/mcp-gitlab,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
butskristof/split-the-bill,https://github.com/butskristof/split-the-bill,Track and split group expenses easily,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yki-t/dotfiles,https://github.com/yki-t/dotfiles,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
youyo/zenn,https://github.com/youyo/zenn,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
MusiCode1/gingim-booster,https://github.com/MusiCode1/gingim-booster,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yaotutu/sync-message,https://github.com/yaotutu/sync-message,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
InTEGr8or/youtube-step-function,https://github.com/InTEGr8or/youtube-step-function,AWS Step-Function YouTube Analyzer,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
YuheiNakasaka/sprint-calendar,https://github.com/YuheiNakasaka/sprint-calendar,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Synohara/makotyo-blog,https://github.com/Synohara/makotyo-blog,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Tomoki-Sugihara/dotfiles,https://github.com/Tomoki-Sugihara/dotfiles,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
noy4/youtube-flashcard,https://github.com/noy4/youtube-flashcard,Generate Anki flashcards from YouTube videos.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Alaggaer/livre,https://github.com/Alaggaer/livre,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
BASIC-BIT/vrc-instance-joiner,https://github.com/BASIC-BIT/vrc-instance-joiner,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
HikaruEgashira/create-cline-fork,https://github.com/HikaruEgashira/create-cline-fork,Create your own CLINE fork,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ryomeblog/slide-marp,https://github.com/ryomeblog/slide-marp,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
tuyenpham2502/logify-backend,https://github.com/tuyenpham2502/logify-backend,"A lightweight and efficient logging system designed to simplify tracking and debugging. Logify provides real-time log management, customizable output formats, and seamless integration into any application. Keep your logs organized, accessible, and actionable with minimal overhead.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kyouyap/AIBasic,https://github.com/kyouyap/AIBasic,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
MesmericDigital/mesmeric-commerce,https://github.com/MesmericDigital/mesmeric-commerce,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
annenpolka/roo-logger,https://github.com/annenpolka/roo-logger,Roo Code/Clineにアクティビティを記録させるmcp-server,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
wudong/the-plank-app,https://github.com/wudong/the-plank-app,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
udondon1478/Celemony_Webapp_2025,https://github.com/udondon1478/Celemony_Webapp_2025,2025年度の愛知工業大学入学式で使うインタラクティブコンテンツのバックエンドとフロントエンドのコードをまとめたリポジトリ,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
PoliTwit1984/KentertainmentTrivia,https://github.com/PoliTwit1984/KentertainmentTrivia,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
sanjiovani100/ai-medellin-1000,https://github.com/sanjiovani100/ai-medellin-1000,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ctwhome/top-sveltekit,https://github.com/ctwhome/top-sveltekit,Full Stack started template with SvelteKit and many goodies,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
thisisryanswift/ghw-ai-demo-2025-02-07,https://github.com/thisisryanswift/ghw-ai-demo-2025-02-07,Quick demo for a python flask chat app powered by Gemini. Generated by Gemini.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ss49919201/bolognese,https://github.com/ss49919201/bolognese,Web ポモドーロタイマー 🕰️,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
sjeibmann/Vue-P5js-Gradient-App,https://github.com/sjeibmann/Vue-P5js-Gradient-App,Experimenting with Cline to create a Vue.js and P5.js app,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kungfuflex/predicates,https://github.com/kungfuflex/predicates,predicates modeled as alkanes which can be used to enforce constraints on PSBT-based exchanges,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
alexanderpersson3/testyy,https://github.com/alexanderpersson3/testyy,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
u83ism/Portal,https://github.com/u83ism/Portal,ゆうやみポータル,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
JyX33/Auction-Analyzer,https://github.com/JyX33/Auction-Analyzer,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yaotutu/ECrwlers,https://github.com/yaotutu/ECrwlers,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
koumatsumoto/study-mastra-20250309,https://github.com/koumatsumoto/study-mastra-20250309,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
rajan-chari/microcap-use,https://github.com/rajan-chari/microcap-use,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
opspresso/toast-cli,https://github.com/opspresso/toast-cli,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
PatrickAbainza/test_open_manus,https://github.com/PatrickAbainza/test_open_manus,test_open_manus,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
noppomario/llm-chat,https://github.com/noppomario/llm-chat,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
stormwild/CoRSample,https://github.com/stormwild/CoRSample,Chain of Responsibility Pattern,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
satoru2727/blogger,https://github.com/satoru2727/blogger,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
standardbeagle/ai-logger,https://github.com/standardbeagle/ai-logger,Enables in-depth logging of function calls that are only recorded when an exception occurs.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ryonakae/figma-plugin-sync-variables-with-notion,https://github.com/ryonakae/figma-plugin-sync-variables-with-notion,Sync text from Notion database to variable collection of Figma.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
sh-miyoshi/go-rockmanexe,https://github.com/sh-miyoshi/go-rockmanexe,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ytkaczyk/gemini-mem0-streamlit,https://github.com/ytkaczyk/gemini-mem0-streamlit,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ss49919201/sec,https://github.com/ss49919201/sec,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
fridaystreet/Fish-Game-AI-test,https://github.com/fridaystreet/Fish-Game-AI-test,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
AlexKupreev/data-collector-unit-poc,https://github.com/AlexKupreev/data-collector-unit-poc,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
DevRyuki/todo-with-cline,https://github.com/DevRyuki/todo-with-cline,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
adust09/dotfiles,https://github.com/adust09/dotfiles,Feel free to using : ),"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
sjpritchard/agentic_demo,https://github.com/sjpritchard/agentic_demo,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nalbam/lambda-slack-ai-bot,https://github.com/nalbam/lambda-slack-ai-bot,A Slack bot using ChatGPT.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nalbam/nalbam.github.io,https://github.com/nalbam/nalbam.github.io,nalbam blog,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nalbam/dotfiles,https://github.com/nalbam/dotfiles,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
dougwithseismic/gtm-crawler,https://github.com/dougwithseismic/gtm-crawler,"Hook Clay.com, N8n, Make.com up to your machine. Run code locally. Win at GTM.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ta-toshio/rag-docs,https://github.com/ta-toshio/rag-docs,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nickth3man/voice,https://github.com/nickth3man/voice,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
jayreddin/JR-GEM-AI-LIVE2,https://github.com/jayreddin/JR-GEM-AI-LIVE2,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
jayreddin/JR-GEM-AI-LIVE,https://github.com/jayreddin/JR-GEM-AI-LIVE,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nostr-dev-kit/ndk,https://github.com/nostr-dev-kit/ndk,Nostr Development Kit with outbox-model support,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
cyanheads/atlas-mcp-server,https://github.com/cyanheads/atlas-mcp-server,"A Model Context Protocol (MCP) server for ATLAS, a Neo4j-powered task management system for LLM Agents - implementing a three-tier architecture (Projects, Tasks, Knowledge) to manage complex workflows. Now with Deep Research.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
rogeecn/atomctl,https://github.com/rogeecn/atomctl,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aidrivencoder/Roo-Cline,https://github.com/aidrivencoder/Roo-Cline,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
alestic/abc,https://github.com/alestic/abc,"AI bash Command - Generate shell command(s) from natural language description using LLM (generative AI) and place on the next shell prompt for editing and execution. *with support for bash, zsh, tcsh","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Louis454545/testxeon,https://github.com/Louis454545/testxeon,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
decker502/repoprompt,https://github.com/decker502/repoprompt,Export repository structure and content to XML format for LLM prompts,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
naa0yama/PythonBoilerplate,https://github.com/naa0yama/PythonBoilerplate,Python で開発する時用ボイラープレート,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
karaage0703/cline-cli,https://github.com/karaage0703/cline-cli,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
outrigdev/outrig,https://github.com/outrigdev/outrig,"Dev-time observability tool for Go programs. Search logs, monitor goroutines, and track variables with minimal setup.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ubiquity/rpc-handler,https://github.com/ubiquity/rpc-handler,RPC Handler NPM Package,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
pimlicolabs/docs,https://github.com/pimlicolabs/docs,Repository for Pimlico's documentation,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
CodeForPhilly/codeforphilly-ng,https://github.com/CodeForPhilly/codeforphilly-ng,Next-generation CodeForPhilly.org,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aaronsb/ai_platform,https://github.com/aaronsb/ai_platform,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
erikuus/phoenix-playground,https://github.com/erikuus/phoenix-playground,"Me playing around with Phoenix, LiveView and Tailwind","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aki-lua87/vrc_log_watcher,https://github.com/aki-lua87/vrc_log_watcher,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
mnmn0/first-stream,https://github.com/mnmn0/first-stream,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
growilabs/code-hedgehog,https://github.com/growilabs/code-hedgehog,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
d-zero-dev/BurgerEditor,https://github.com/d-zero-dev/BurgerEditor,Core modules for BurgerEditor,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
delorenj/33GOD,https://github.com/delorenj/33GOD,A mixture-of-experts framework with an agentic architecture build on a hierarchical systems model,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
t3ta/shitauke-cli,https://github.com/t3ta/shitauke-cli,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Victordtesla24/write-a-book,https://github.com/Victordtesla24/write-a-book,"Application helpful to write a book, novel, article with integrated AI assistance","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
smian0/p123api-client,https://github.com/smian0/p123api-client,Python client library for interacting with the Portfolio123 (P123) API,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Hexalith/Hexalith.Builds,https://github.com/Hexalith/Hexalith.Builds,"Common project for building Hexalith applications, modules and libraries","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
davethackeray/qwikbiz,https://github.com/davethackeray/qwikbiz,A business simulation platform leveraging AI for dynamic scenario generation,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
iamhenry/genspecs,https://github.com/iamhenry/genspecs,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
dmiyakawa/test_manager,https://github.com/dmiyakawa/test_manager,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
simoncollins/megatool,https://github.com/simoncollins/megatool,All the MCP servers a dev can handle: Very WIP. Here be dragons!,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
blanky0230/kanka,https://github.com/blanky0230/kanka,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
banr1/forked-cline,https://github.com/banr1/forked-cline,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
u1-mas/p5-study,https://github.com/u1-mas/p5-study,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
mryhryki/example-openid-connect-client-and-server,https://github.com/mryhryki/example-openid-connect-client-and-server,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
delorenj/DeLoContainers,https://github.com/delorenj/DeLoContainers,A centralized repository for managing Docker containers and infrastructure for the DeLoNET home network.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
vandanchopra/MathematricksQ,https://github.com/vandanchopra/MathematricksQ,A quantitative trading system powered by AI,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
mnishanth02/grooming-ledger,https://github.com/mnishanth02/grooming-ledger,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kyamashiro/playwright-ai,https://github.com/kyamashiro/playwright-ai,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
gleesonb-aurea/rightspend-landing,https://github.com/gleesonb-aurea/rightspend-landing,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
onigetoc/terminalx,https://github.com/onigetoc/terminalx,A React-based terminal emulator providing a realistic command-line interface experience in the browser.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
karilaa-dev/DEV209-FinalProject,https://github.com/karilaa-dev/DEV209-FinalProject,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ikekou/dice-roller-mcp,https://github.com/ikekou/dice-roller-mcp,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
danielsogl/ngrx-signal-store-workshop,https://github.com/danielsogl/ngrx-signal-store-workshop,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
barnett-yuxiang/cline-quickstart,https://github.com/barnett-yuxiang/cline-quickstart,Cline Getting Started,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
jlopez/switch-shop,https://github.com/jlopez/switch-shop,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Saik0s/code_diff_doc_gen,https://github.com/Saik0s/code_diff_doc_gen,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
allegorywrite/project_template,https://github.com/allegorywrite/project_template,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
leonj1/dev-vault-client,https://github.com/leonj1/dev-vault-client,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
OtchanFromOsaka/owl,https://github.com/OtchanFromOsaka/owl,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yukanke-saab/ai-talk-app,https://github.com/yukanke-saab/ai-talk-app,AIと音声通話できるアプリケーション,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
h5y1m141/writing_interpreter_with_ts,https://github.com/h5y1m141/writing_interpreter_with_ts,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
soonland/todolist,https://github.com/soonland/todolist,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
arpo/mKit,https://github.com/arpo/mKit,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yushimatenjin/playcanvas-react-next-ai,https://github.com/yushimatenjin/playcanvas-react-next-ai,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
pixelmord/spicemixer,https://github.com/pixelmord/spicemixer,spicemixer.io web app,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
tokizuoh/dotfiles,https://github.com/tokizuoh/dotfiles,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Keiji-Miyake/120-web-projects,https://github.com/Keiji-Miyake/120-web-projects,120個のWebプロジェクトを通じてフロントエンド開発スキルを向上させるリポジトリ,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
n0bisuke/codename,https://github.com/n0bisuke/codename,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ETdoFresh/cline4rider,https://github.com/ETdoFresh/cline4rider,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
kanemototomoki/ai,https://github.com/kanemototomoki/ai,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
bayou-brogrammer/ai-go,https://github.com/bayou-brogrammer/ai-go,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
crossagent/ttrpg_npc,https://github.com/crossagent/ttrpg_npc,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
char5742/ecsite-sample-spring,https://github.com/char5742/ecsite-sample-spring,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
phasetr/pt-javascript,https://github.com/phasetr/pt-javascript,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
