name,url,description,found_by
0ExDVV5A/TBj6YYdY,https://github.com/0ExDVV5A/TBj6YYdY,nothing to do,cursor_config: filename:.cursorignore
D7b8SYw/WhZYkq12x8Y,https://github.com/D7b8SYw/WhZYkq12x8Y,nothing to do,cursor_config: filename:.cursorignore
stevengonsalvez/LLM-dojo,https://github.com/stevengonsalvez/LLM-dojo,byte size learning,cursor_config: filename:.cursorignore
yaonur/unorganized_lessons,https://github.com/yaonur/unorganized_lessons,,cursor_config: filename:.cursorignore
xesrevinu/awesome-repos-contents-llm,https://github.com/xesrevinu/awesome-repos-contents-llm,,cursor_config: filename:.cursorignore
xesrevinu/radix-ui-contents-llm,https://github.com/xesrevinu/radix-ui-contents-llm,,cursor_config: filename:.cursorignore
achoisy/json-rpc-doc-v1,https://github.com/achoisy/json-rpc-doc-v1,,cursor_config: filename:.cursorignore
mediar-ai/screenpipe,https://github.com/mediar-ai/screenpipe,"AI app store powered by 24/7 desktop history.  open source | 100% local | dev friendly | 24/7 screen, mic recording",cursor_config: filename:.cursorignore
julep-ai/julep,https://github.com/julep-ai/julep,Serverless AI Workflows for Data & ML Teams,cursor_config: filename:.cursorignore
zackiles/module-to-cli,https://github.com/zackiles/module-to-cli,Invoke methods on a plain Typescript file through your terminal.,cursor_config: filename:.cursorignore
meshery/meshery,https://github.com/meshery/meshery,"Meshery, the cloud native manager",cursor_config: filename:.cursorignore
SHRUBComms/murakami,https://github.com/SHRUBComms/murakami,Shrub Co-op's membership management system!,cursor_config: filename:.cursorignore
dlt-hub/cursor-demo,https://github.com/dlt-hub/cursor-demo,,cursor_config: filename:.cursorignore
reorx/screenshot-organizer,https://github.com/reorx/screenshot-organizer,A macOS menubar app that automatically organizes screenshot files into year/month folders.,cursor_config: filename:.cursorignore
paramountric/digitaltwincityviewer,https://github.com/paramountric/digitaltwincityviewer,Open source digital twin cities on the web using shared data layers,cursor_config: filename:.cursorignore
zf-sys/zfcmsX2,https://github.com/zf-sys/zfcmsX2,🔥🔥🔥 ZFCMS(又名子枫CMS)是基于最新thinkphp5.1x框架和layui2.8.x的后台管理系统。是一款永久免费可商用的开源项目，他将是您轻松建站的首选利器。框架易于功能扩展，代码维护，方便二次开发，帮助开发者简单高效降低二次开发成本，满足专注业务深度开发的需求。,cursor_config: filename:.cursorignore
wenjiazhu/OCNovel,https://github.com/wenjiazhu/OCNovel,基于Gemini大模型的超长篇小说生成器！一键生成百万字网络小说！小白文终结者！,cursor_config: filename:.cursorignore
tebuevd/eml-viewer,https://github.com/tebuevd/eml-viewer,View .eml files on the web,cursor_config: filename:.cursorignore
reconsumeralization/FreeGrok,https://github.com/reconsumeralization/FreeGrok,Release his Grok! Building his house for when he gets out!,cursor_config: filename:.cursorignore
RhizoNymph/sample-space,https://github.com/RhizoNymph/sample-space,A t-sne and k-means based sample/loop browser in Dash,cursor_config: filename:.cursorignore
nostur-com/nostur-ios-public,https://github.com/nostur-com/nostur-ios-public,A nostr client for iOS,cursor_config: filename:.cursorignore
Haoke98/ElasticSearchHelper,https://github.com/Haoke98/ElasticSearchHelper,,cursor_config: filename:.cursorignore
ooahc/FileRenamer,https://github.com/ooahc/FileRenamer,Find the specified characters contained in multiple local files and batch modify their names.,cursor_config: filename:.cursorignore
balopat/tnqec,https://github.com/balopat/tnqec,,cursor_config: filename:.cursorignore
VLTisME/vltisme.github.io,https://github.com/VLTisME/vltisme.github.io,"My personal website, where I usually yap about everything.",cursor_config: filename:.cursorignore
clearclown/template4coding,https://github.com/clearclown/template4coding,,cursor_config: filename:.cursorignore
konturio/disaster-ninja-fe,https://github.com/konturio/disaster-ninja-fe,Kontur Platform Front End ,cursor_config: filename:.cursorignore
Aeon-Bio/aeon-website,https://github.com/Aeon-Bio/aeon-website,,cursor_config: filename:.cursorignore
RostyslavDzhohola/cursor-learning,https://github.com/RostyslavDzhohola/cursor-learning,,cursor_config: filename:.cursorignore
Rafamp34/Proyecto-Angular,https://github.com/Rafamp34/Proyecto-Angular,,cursor_config: filename:.cursorignore
chibataku0815/saas-widget,https://github.com/chibataku0815/saas-widget,,cursor_config: filename:.cursorignore
subasiyapim/sonovy,https://github.com/subasiyapim/sonovy,,cursor_config: filename:.cursorignore
BaconKwan/linx_ui,https://github.com/BaconKwan/linx_ui,,cursor_config: filename:.cursorignore
JonasTischer/django-ninja-next,https://github.com/JonasTischer/django-ninja-next,A boilerplate django ninja with next for quick development,cursor_config: filename:.cursorignore
amisana/cv,https://github.com/amisana/cv,My CV rendered as HTML/CSS.,cursor_config: filename:.cursorignore
algorime/AlgoCrawl,https://github.com/algorime/AlgoCrawl,AlgoCrawl: Dual-depth web crawler for static & dynamic websites built for penetration testing.,cursor_config: filename:.cursorignore
ddttom/my-pa11y-project,https://github.com/ddttom/my-pa11y-project,A11LY PROJECT,cursor_config: filename:.cursorignore
chuckdries/Personal-Website,https://github.com/chuckdries/Personal-Website,"A website for me, myself, and I.",cursor_config: filename:.cursorignore
Shankhara/rosruc_settings,https://github.com/Shankhara/rosruc_settings,,cursor_config: filename:.cursorignore
ebrahim-2/shihab-server-python,https://github.com/ebrahim-2/shihab-server-python,,cursor_config: filename:.cursorignore
jparkerweb/eQuill-Labs,https://github.com/jparkerweb/eQuill-Labs,🖋️ eQuill Labs website and digital assets,cursor_config: filename:.cursorignore
guarzo/wanderer-notifier,https://github.com/guarzo/wanderer-notifier,,cursor_config: filename:.cursorignore
Dembrane/echo-gitops,https://github.com/Dembrane/echo-gitops,,cursor_config: filename:.cursorignore
gadge/spare,https://github.com/gadge/spare,a tool set to stringify object and debug log,cursor_config: filename:.cursorignore
allroad88888888/grid-table,https://github.com/allroad88888888/grid-table,使用grid布局弄的一个表格,cursor_config: filename:.cursorignore
SonnetYan/DEVS_MultiCarModel,https://github.com/SonnetYan/DEVS_MultiCarModel,,cursor_config: filename:.cursorignore
yu-iskw/hugo-i18n-example,https://github.com/yu-iskw/hugo-i18n-example,,cursor_config: filename:.cursorignore
transit-possendorf/transit-possendorf.github.io,https://github.com/transit-possendorf/transit-possendorf.github.io,,cursor_config: filename:.cursorignore
mathew-j-davis/shuttle,https://github.com/mathew-j-davis/shuttle,"python script for ubuntu to move files from a source directory, scan for malware using windows defender, then move to destination location if clean, or archive compressed and password protected if malware detected",cursor_config: filename:.cursorignore
seanlaidlaw/FactYou,https://github.com/seanlaidlaw/FactYou,Machine learning driven bibliography parser for finding the source for things you know. ,cursor_config: filename:.cursorignore
afspies/ai-safety-papers,https://github.com/afspies/ai-safety-papers,"Automated paper discovery and summarization system for AI Safety research. Uses Semantic Scholar for paper discovery, Claude for intelligent summarization, and Hugo for web publishing. Features automatic figure extraction, smart paper filtering, and multi-channel distribution capabilities.",cursor_config: filename:.cursorignore
CreativeBuilds/queens-example,https://github.com/CreativeBuilds/queens-example,,cursor_config: filename:.cursorignore
uakbr/realtime-whisper-webgpu,https://github.com/uakbr/realtime-whisper-webgpu,,cursor_config: filename:.cursorignore
Zirodev1/AIController,https://github.com/Zirodev1/AIController,,cursor_config: filename:.cursorignore
zaaisvanzyl/neural-interface-ml-pipeline,https://github.com/zaaisvanzyl/neural-interface-ml-pipeline,,cursor_config: filename:.cursorignore
ShuangxiNie/nlp,https://github.com/ShuangxiNie/nlp,NLP工程化,cursor_config: filename:.cursorignore
tong2prosperity/wgpu_animation,https://github.com/tong2prosperity/wgpu_animation,,cursor_config: filename:.cursorignore
mcsrainbow/mcsrainbow.github.io,https://github.com/mcsrainbow/mcsrainbow.github.io,https://blog.heylinux.com,cursor_config: filename:.cursorignore
arshadbarves/RecipeRage,https://github.com/arshadbarves/RecipeRage,,cursor_config: filename:.cursorignore
murnanedaniel/ResearchPlanner,https://github.com/murnanedaniel/ResearchPlanner,,cursor_config: filename:.cursorignore
uakbr/auto-typer-python,https://github.com/uakbr/auto-typer-python,,cursor_config: filename:.cursorignore
chenLe1232/normal_stock_carline-,https://github.com/chenLe1232/normal_stock_carline-,戒贪欲， make it easy.,cursor_config: filename:.cursorignore
MohitBhimrajka/GemmaTuneUI,https://github.com/MohitBhimrajka/GemmaTuneUI,,cursor_config: filename:.cursorignore
Abdul-Hadi-Waseem/FYP-Bahria,https://github.com/Abdul-Hadi-Waseem/FYP-Bahria,,cursor_config: filename:.cursorignore
bastienyoussfi/crules,https://github.com/bastienyoussfi/crules,"A package for managing reusable Cursor rules across projects. Crules allows you to define, share, and reuse AI coding guidelines in different projects.",cursor_config: filename:.cursorignore
safant-13/glimpse,https://github.com/safant-13/glimpse,A simple idea to visual app that can take prompts and generate a quick preview of any idea,cursor_config: filename:.cursorignore
Abood2284/linkp,https://github.com/Abood2284/linkp,,cursor_config: filename:.cursorignore
AdamKane/fastapi-hello,https://github.com/AdamKane/fastapi-hello,,cursor_config: filename:.cursorignore
iamlamm/DocCarePlusDoctor,https://github.com/iamlamm/DocCarePlusDoctor,,cursor_config: filename:.cursorignore
jelly-lidong/uplink,https://github.com/jelly-lidong/uplink,任务筹划、指令,cursor_config: filename:.cursorignore
oleggolimbievsky88/bmr-nextjs,https://github.com/oleggolimbievsky88/bmr-nextjs,BMR Suspension,cursor_config: filename:.cursorignore
sutaminajing40/finetuning-tutorial,https://github.com/sutaminajing40/finetuning-tutorial,,cursor_config: filename:.cursorignore
nguyenhuuduy6592/defituna-pnl,https://github.com/nguyenhuuduy6592/defituna-pnl,,cursor_config: filename:.cursorignore
threetenlabs/zone2,https://github.com/threetenlabs/zone2,"Zone 2 is a democratized health tracking application geared towards making weight loss easy, enjoyable, and free.",cursor_config: filename:.cursorignore
defensive-programming/exceptor,https://github.com/defensive-programming/exceptor,,cursor_config: filename:.cursorignore
vinhloc30796/creativecontact-app,https://github.com/vinhloc30796/creativecontact-app,,cursor_config: filename:.cursorignore
kevindjeradi/MobileReader,https://github.com/kevindjeradi/MobileReader,,cursor_config: filename:.cursorignore
gitgetgat/notebook,https://github.com/gitgetgat/notebook,,cursor_config: filename:.cursorignore
linxi2251/UtilityTreeVisualizer,https://github.com/linxi2251/UtilityTreeVisualizer,,cursor_config: filename:.cursorignore
Charles-Google/myComfyUI,https://github.com/Charles-Google/myComfyUI,,cursor_config: filename:.cursorignore
cobibean/delphi,https://github.com/cobibean/delphi,,cursor_config: filename:.cursorignore
alhussein-jamil/GenericClassifier,https://github.com/alhussein-jamil/GenericClassifier,,cursor_config: filename:.cursorignore
arkonballoon/VoiceToDocWeb,https://github.com/arkonballoon/VoiceToDocWeb,AI generated Tool to transcripe Audio and fill Templates with extracted Data,cursor_config: filename:.cursorignore
antoszy/KryptoRozliczator,https://github.com/antoszy/KryptoRozliczator,Zestaw narzędzi do rozliczania podatków od kryptowalut w Polsce.,cursor_config: filename:.cursorignore
waduheck/vedio_sum,https://github.com/waduheck/vedio_sum,,cursor_config: filename:.cursorignore
Rfym21/Qwen2API,https://github.com/Rfym21/Qwen2API,让 QwenLM 物尽其用,cursor_config: filename:.cursorignore
duyvu871/pharamaceutial-software-distribution,https://github.com/duyvu871/pharamaceutial-software-distribution,,cursor_config: filename:.cursorignore
robertoloja/mandarin-app,https://github.com/robertoloja/mandarin-app,,cursor_config: filename:.cursorignore
FredZ6/task_manager_WebProject,https://github.com/FredZ6/task_manager_WebProject,,cursor_config: filename:.cursorignore
Nela62/FinFlow-AI,https://github.com/Nela62/FinFlow-AI,Zapier for finance. Intuitive drag-n-drop interface to build financial analysis and modeling pipelines.,cursor_config: filename:.cursorignore
KVFIR/uzdevumi,https://github.com/KVFIR/uzdevumi,,cursor_config: filename:.cursorignore
SwiftStrike24/DBR-Countdown,https://github.com/SwiftStrike24/DBR-Countdown,,cursor_config: filename:.cursorignore
nuancedtire/mead,https://github.com/nuancedtire/mead,,cursor_config: filename:.cursorignore
marshal-zheng/zhq-blog,https://github.com/marshal-zheng/zhq-blog,"A personal blog powered by Astro and hosted on GitHub Pages.   📖 Sharing insights on  web development, AI, personal thoughts",cursor_config: filename:.cursorignore
btcjon/pine,https://github.com/btcjon/pine,,cursor_config: filename:.cursorignore
Surfer12/revise_cis240_main,https://github.com/Surfer12/revise_cis240_main,,cursor_config: filename:.cursorignore
211250243/app,https://github.com/211250243/app,毕业设计,cursor_config: filename:.cursorignore
flyeric0212/claude-3.5-vs-3.7-code-comparison,https://github.com/flyeric0212/claude-3.5-vs-3.7-code-comparison,Compare the front-end capabilities of Claude 3.7 and Claude 3.5 in Cursor.,cursor_config: filename:.cursorignore
s35241607/typescript-version,https://github.com/s35241607/typescript-version,Vite + Vue3 + Vuetify template,cursor_config: filename:.cursorignore
ilyaizen/habistat-app,https://github.com/ilyaizen/habistat-app,,cursor_config: filename:.cursorignore
PufferFinance/puffer-contracts,https://github.com/PufferFinance/puffer-contracts,,cursor_config: filename:.cursorignore
danja/hyperdata,https://github.com/danja/hyperdata,2024 reboot,cursor_config: filename:.cursorignore
Karuma0327/302_Assignment,https://github.com/Karuma0327/302_Assignment,,cursor_config: filename:.cursorignore
vber/RabbitConsumerHub,https://github.com/vber/RabbitConsumerHub,一个用于轻松管理查看消费者的RabbitMQ管理工具。A RabbitMQ management tool for easily managing and monitoring consumers.​⬤,cursor_config: filename:.cursorignore
timokoola/wiktihelper,https://github.com/timokoola/wiktihelper,Simple Flutter app for accessing Wiktionary,cursor_config: filename:.cursorignore
mi-ki-ri/personal_blog_searcher,https://github.com/mi-ki-ri/personal_blog_searcher,,cursor_config: filename:.cursorignore
ai-driven-dev/vscode,https://github.com/ai-driven-dev/vscode,,cursor_config: filename:.cursorignore
flexprice/flexprice,https://github.com/flexprice/flexprice,Usage-based pricing and billing for developers 🔓 Cloud or self-hosted ⚙️ No-code UI 💰 Realtime usage metering 🎟 Credits & top-ups 🔑 Control feature access,cursor_config: filename:.cursorignore
Bilalkamal/ScienceProves.Me,https://github.com/Bilalkamal/ScienceProves.Me,🧬 ScienceProves.Me  -  A RAG-powered assistant that answers questions with high precision using scientific evidence. ,cursor_config: filename:.cursorignore
keisuke77/unityProjects,https://github.com/keisuke77/unityProjects,,cursor_config: filename:.cursorignore
RLAlpha49/AniSearch,https://github.com/RLAlpha49/AniSearch,A Next.js web application that allows users to search for anime and manga using description-based queries. It leverages models/embeddings generated by AniSearchModel.,cursor_config: filename:.cursorignore
paulpham157/download-youtube,https://github.com/paulpham157/download-youtube,for fun,cursor_config: filename:.cursorignore
manulera/GateWayMine,https://github.com/manulera/GateWayMine,"Tools to mine plasmid sequences, build Gateway consensus sites and make a web application to host plasmid database of Gateway plasmids",cursor_config: filename:.cursorignore
kakehashi-inc/mcp-server-mattermost,https://github.com/kakehashi-inc/mcp-server-mattermost,,cursor_config: filename:.cursorignore
sing1ee/code-zero,https://github.com/sing1ee/code-zero,Code Zero is a Next.js-based web application that provides an innovative platform for thinking and visualization. It leverages modern web technologies to create an interactive and user-friendly experience.,cursor_config: filename:.cursorignore
gsusI/Dockerized-WordPress-Deployment-with-Ansible,https://github.com/gsusI/Dockerized-WordPress-Deployment-with-Ansible,,cursor_config: filename:.cursorignore
PlakshaMGH/SurgicalAI,https://github.com/PlakshaMGH/SurgicalAI,,cursor_config: filename:.cursorignore
rodrigooliver/interflow,https://github.com/rodrigooliver/interflow,,cursor_config: filename:.cursorignore
twelsh37/ethioweb,https://github.com/twelsh37/ethioweb,Amharic website,cursor_config: filename:.cursorignore
Yoni-Raich/Encrypted-File-Transfer,https://github.com/Yoni-Raich/Encrypted-File-Transfer,,cursor_config: filename:.cursorignore
T1nker-1220/kda,https://github.com/T1nker-1220/kda,,cursor_config: filename:.cursorignore
SamiCakiral/OmniCurriculum,https://github.com/SamiCakiral/OmniCurriculum,My Online Curriculum,cursor_config: filename:.cursorignore
AdamKane/slack.forgefx.tools,https://github.com/AdamKane/slack.forgefx.tools,,cursor_config: filename:.cursorignore
SabaGuledani/DAIcavi,https://github.com/SabaGuledani/DAIcavi,"An AI-powered parental control system that runs on your device, ensuring children's safety and privacy with help of our mascot: Aurora!",cursor_config: filename:.cursorignore
wonderful123/Oil-Changer,https://github.com/wonderful123/Oil-Changer,Oil Changer main control,cursor_config: filename:.cursorignore
ysabellelenon/qrbarcodesys,https://github.com/ysabellelenon/qrbarcodesys,,cursor_config: filename:.cursorignore
hiimjayson/airchart-frontend,https://github.com/hiimjayson/airchart-frontend,항공권 언제가 가장 싼지 쉽게 확인해봐 ✈️ ,cursor_config: filename:.cursorignore
Curious-Keeper/x-bot-blocker,https://github.com/Curious-Keeper/x-bot-blocker,A Python bot that automatically detects and blocks spam and bot accounts interacting with my X (Twitter) posts,cursor_config: filename:.cursorignore
diko0071/telegram2notion,https://github.com/diko0071/telegram2notion,,cursor_config: filename:.cursorignore
jbwashington/meetings,https://github.com/jbwashington/meetings,"transcribe, summarize, and criticize meetings the easy way",cursor_config: filename:.cursorignore
rfauglas/datadogrum_reactnative_poc,https://github.com/rfauglas/datadogrum_reactnative_poc,,cursor_config: filename:.cursorignore
david-ruffin/financegpt-app,https://github.com/david-ruffin/financegpt-app,"Financial research assistant using FastAPI, React, LangChain, and Octagon Agents.",cursor_config: filename:.cursorignore
nicedexter/requirements,https://github.com/nicedexter/requirements,,cursor_config: filename:.cursorignore
andermarcebr/saas-crm,https://github.com/andermarcebr/saas-crm,,cursor_config: filename:.cursorignore
thanhhoa3514/Backend-E-commerce-Project,https://github.com/thanhhoa3514/Backend-E-commerce-Project,,cursor_config: filename:.cursorignore
vjrossi/job-seeker,https://github.com/vjrossi/job-seeker,,cursor_config: filename:.cursorignore
soheil-mp/AI-Therapist-Assistant,https://github.com/soheil-mp/AI-Therapist-Assistant,"Fine-tuned Llama-3.2 1B offering mental health conversations through a secure, local-first approach.",cursor_config: filename:.cursorignore
daytimedrinkingclub/agentcreator,https://github.com/daytimedrinkingclub/agentcreator,,cursor_config: filename:.cursorignore
RRaffay/nuntium_em,https://github.com/RRaffay/nuntium_em,Nuntium Emerging Markets Research Platform,cursor_config: filename:.cursorignore
Andival-Sei/study-pet-project-modding-guild,https://github.com/Andival-Sei/study-pet-project-modding-guild,Мой тестовый пет-проект руководство по моддингу в Skyrim.,cursor_config: filename:.cursorignore
microdao-corporation/plug-n-play,https://github.com/microdao-corporation/plug-n-play,A wallet wrapper/adapter for the Internet Computer,cursor_config: filename:.cursorignore
Zmaroo/RepoAnalyzer,https://github.com/Zmaroo/RepoAnalyzer,,cursor_config: filename:.cursorignore
Mohmdev/pikertattoos,https://github.com/Mohmdev/pikertattoos,,cursor_config: filename:.cursorignore
kylejmorris/exec_coach_screenpipe,https://github.com/kylejmorris/exec_coach_screenpipe,,cursor_config: filename:.cursorignore
shap-po/essencelib,https://github.com/shap-po/essencelib,,cursor_config: filename:.cursorignore
n0one42/ArchiteX,https://github.com/n0one42/ArchiteX,"A full-stack starter template featuring a C# CleanArchitecture backend, a Next.js frontend with pnpm, and optional mobile modules—ready with built-in authentication and database integration to kickstart your next project.",cursor_config: filename:.cursorignore
paramountric/dtcv-app,https://github.com/paramountric/dtcv-app,App template for DTCV,cursor_config: filename:.cursorignore
Gorsun4ic/wisdres,https://github.com/Gorsun4ic/wisdres,E-library website,cursor_config: filename:.cursorignore
galakurpi/template,https://github.com/galakurpi/template,,cursor_config: filename:.cursorignore
Hurleywflow/villa-trung-nghia-management,https://github.com/Hurleywflow/villa-trung-nghia-management,,cursor_config: filename:.cursorignore
altinukshini/dependency-track-checker,https://github.com/altinukshini/dependency-track-checker,"Checks OWASP Dependency-Track scan results, adds findings to PR comments, and fails workflows based on thresholds",cursor_config: filename:.cursorignore
drewhirschi/doma,https://github.com/drewhirschi/doma,,cursor_config: filename:.cursorignore
Pybast/ape-tweet-monorepo,https://github.com/Pybast/ape-tweet-monorepo,"ApeTweet lets you instantly invest in crypto tokens by tagging @ApeTweet on any tweet. The ElizaOS AI agent parses the tweet, extracts token info, and auto-executes a swap using a generated Privy wallet. One tag = one trade. Fast, simple, onchain aping.",cursor_config: filename:.cursorignore
Rafamp34/Proyecto-Neliflix,https://github.com/Rafamp34/Proyecto-Neliflix,,cursor_config: filename:.cursorignore
Rafamp34/Proyecto-Firebase-Angular,https://github.com/Rafamp34/Proyecto-Firebase-Angular,,cursor_config: filename:.cursorignore
juanarrow/repositorios,https://github.com/juanarrow/repositorios,,cursor_config: filename:.cursorignore
anakib1/knu-blur,https://github.com/anakib1/knu-blur,,cursor_config: filename:.cursorignore
defensive-programming/aider,https://github.com/defensive-programming/aider,,cursor_config: filename:.cursorignore
Charles-Google/myERP,https://github.com/Charles-Google/myERP,,cursor_config: filename:.cursorignore
AK11dark/468Proj,https://github.com/AK11dark/468Proj,,cursor_config: filename:.cursorignore
ducphan122/react-pathfinding-visualizer,https://github.com/ducphan122/react-pathfinding-visualizer,An interactive web application that helps users visualize search algorithms in a grid environment,cursor_config: filename:.cursorignore
nguyenvanduocit/esphome-webapp,https://github.com/nguyenvanduocit/esphome-webapp,,cursor_config: filename:.cursorignore
twelsh37/infops,https://github.com/twelsh37/infops,,cursor_config: filename:.cursorignore
Pimzino/staylit,https://github.com/Pimzino/staylit,,cursor_config: filename:.cursorignore
cptmeeps/promptlabs,https://github.com/cptmeeps/promptlabs,Colab & Drive Native Prompt Tool,cursor_config: filename:.cursorignore
soheil-mp/IoT-Smart-Home-Data-Pipeline,https://github.com/soheil-mp/IoT-Smart-Home-Data-Pipeline,"A sophisticated real-time data pipeline system for smart home sensor analytics, featuring stream processing, efficient storage, and beautiful visualization capabilities.",cursor_config: filename:.cursorignore
Mohmdev/webora-blog,https://github.com/Mohmdev/webora-blog,,cursor_config: filename:.cursorignore
SoftFever/OrcaSlicer,https://github.com/SoftFever/OrcaSlicer,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)",cursor_config: filename:.cursorignore
hoophq/hoop,https://github.com/hoophq/hoop,"Hoop.dev is an open-source access gateway that provides secure, seamless, and audited access to databases and infrastructure without exposing credentials or sensitive data.",cursor_config: filename:.cursorignore
one-ie/one,https://github.com/one-ie/one,"Build AI powered websites with Astro, Shadcn and Vercel AI SDK",cursor_config: filename:.cursorignore
phenomen/flc,https://github.com/phenomen/flc,Foundry Lightweight Client (FLC) is a bloat-free client app for Foundry VTT,cursor_config: filename:.cursorignore
bcgov/HOUS-permit-portal,https://github.com/bcgov/HOUS-permit-portal,"The Housing Innovation Branch has partnered with Latero Labs to develop BC's ""Building Permit Hub."" This innovative web app streamlines the permit process with automated compliance checks. Leveraging modern technology and user-centric design, it standardizes applications for submitters and 400+ local governments alike.",cursor_config: filename:.cursorignore
renocrypt/lumina-research-renocrypt,https://github.com/renocrypt/lumina-research-renocrypt,"A scholarly metadata collector using Shadcn, MagicUI, TailwindCSS and Vite. API access to Arxiv, Semantic Scholar, and OpenAlex",cursor_config: filename:.cursorignore
daikon-eco/gladis,https://github.com/daikon-eco/gladis,A web app and search engine for Environmental Product Declarations (EPDs).,cursor_config: filename:.cursorignore
emmron/glorynewsdotcom,https://github.com/emmron/glorynewsdotcom,,cursor_config: filename:.cursorignore
ibraheem4/django-base-template,https://github.com/ibraheem4/django-base-template,Django API app with Django REST framework,cursor_config: filename:.cursorignore
ShoSampo/zenn-content,https://github.com/ShoSampo/zenn-content,,cursor_config: filename:.cursorignore
TrevinoCRT/AutoSat,https://github.com/TrevinoCRT/AutoSat,,cursor_config: filename:.cursorignore
sandy-mount/mcp-server,https://github.com/sandy-mount/mcp-server,mcp server,cursor_config: filename:.cursorignore
Luks3110/rag-properties,https://github.com/Luks3110/rag-properties,,cursor_config: filename:.cursorignore
lx-0/reverse-image-dataset-generator,https://github.com/lx-0/reverse-image-dataset-generator,Reverse Image Dataset Generator automates the creation of image datasets by performing reverse text to image prompt generation for a given set of input images,cursor_config: filename:.cursorignore
cgint/cloudflare-test1,https://github.com/cgint/cloudflare-test1,,cursor_config: filename:.cursorignore
ecdysisxyz/textdao-monorepo,https://github.com/ecdysisxyz/textdao-monorepo,,cursor_config: filename:.cursorignore
omiapp/intl-cursorignore-probot,https://github.com/omiapp/intl-cursorignore-probot,,cursor_config: filename:.cursorignore
IgorWnek/deno-aidevs-cli,https://github.com/IgorWnek/deno-aidevs-cli,This is the Deno 2 implementation of all tasks I did during AI Devs 3 course. It's integrated with Anthropic and OpenAI APIs here. Many different tools regarding LLMs are used here.,cursor_config: filename:.cursorignore
andgowiththewind/windy-admin,https://github.com/andgowiththewind/windy-admin,windy-admin,cursor_config: filename:.cursorignore
mi-ki-ri/localpress_contents,https://github.com/mi-ki-ri/localpress_contents,,cursor_config: filename:.cursorignore
websashka/audio,https://github.com/websashka/audio,,cursor_config: filename:.cursorignore
vy-labs/llm-exception-handler,https://github.com/vy-labs/llm-exception-handler,Automatic handle exceptions via AI,cursor_config: filename:.cursorignore
legiaquan/nodejs-serverless-typescript-prisma,https://github.com/legiaquan/nodejs-serverless-typescript-prisma,Serverless Node.js API with TypeScript and Prisma,cursor_config: filename:.cursorignore
tsunekyos/nuxt-serverless-test,https://github.com/tsunekyos/nuxt-serverless-test,,cursor_config: filename:.cursorignore
taskcrypto/open_api_generator,https://github.com/taskcrypto/open_api_generator,OpenApiGenerator,cursor_config: filename:.cursorignore
bojrick/gujrera_streamlit_dashboard,https://github.com/bojrick/gujrera_streamlit_dashboard,,cursor_config: filename:.cursorignore
latitude-dev/latitude-llm,https://github.com/latitude-dev/latitude-llm,"Latitude is the open-source prompt engineering platform to build, evaluate, and refine your prompts with AI",cursor_config: filename:.cursorignore
nous-ecosystem/nous-old,https://github.com/nous-ecosystem/nous-old,,cursor_config: filename:.cursorignore
RookieCol/xERC20,https://github.com/RookieCol/xERC20,,cursor_config: filename:.cursorignore
EngineerDogIta/lazy-todolist-nodejs,https://github.com/EngineerDogIta/lazy-todolist-nodejs,The simple todolist for lazy people,cursor_config: filename:.cursorignore
Tylerastro/blog,https://github.com/Tylerastro/blog,,cursor_config: filename:.cursorignore
ProgramComputer/CookCut,https://github.com/ProgramComputer/CookCut,,cursor_config: filename:.cursorignore
mlefree/whozwho,https://github.com/mlefree/whozwho,,cursor_config: filename:.cursorignore
AlexandriaDAO/core,https://github.com/AlexandriaDAO/core,,cursor_config: filename:.cursorignore
yagyaraj234/intelli-docs,https://github.com/yagyaraj234/intelli-docs,,cursor_config: filename:.cursorignore
diegofornalha/CursorIniciantes,https://github.com/diegofornalha/CursorIniciantes,,cursor_config: filename:.cursorignore
Jckwind/Hermes,https://github.com/Jckwind/Hermes,,cursor_config: filename:.cursorignore
songkg7/haril-vault,https://github.com/songkg7/haril-vault,Second brain,cursor_config: filename:.cursorignore
RLAlpha49/Anilist-Manga-Updater,https://github.com/RLAlpha49/Anilist-Manga-Updater,A python app that updates a user's manga list on Anilist using a Kenmei export file,cursor_config: filename:.cursorignore
ARDSys/hackathon,https://github.com/ARDSys/hackathon,,cursor_config: filename:.cursorignore
supermetalmons/mons-rust,https://github.com/supermetalmons/mons-rust,base game logic,cursor_config: filename:.cursorignore
Dooders/AgentMemory,https://github.com/Dooders/AgentMemory,"A lightweight, pluggable memory backend for agent-based simulations. Supports temporal data, experience replay, and persistent state logging",cursor_config: filename:.cursorignore
ViNN280801/Start,https://github.com/ViNN280801/Start,Numeric simulation of physics proccess project.,cursor_config: filename:.cursorignore
SBPLab-LDV/llm-quest-copilot,https://github.com/SBPLab-LDV/llm-quest-copilot,,cursor_config: filename:.cursorignore
daytimedrinkingclub/gulaab-jamoon,https://github.com/daytimedrinkingclub/gulaab-jamoon,,cursor_config: filename:.cursorignore
Gv-vignesh/micronautservice,https://github.com/Gv-vignesh/micronautservice,micronautservice and react applicaiton,cursor_config: filename:.cursorignore
pattanun-np/mutelu,https://github.com/pattanun-np/mutelu,,cursor_config: filename:.cursorignore
