name,url,description,found_by
dixitrathod16/yashasvigiriraj,https://github.com/dixitrathod16/yashasvigiriraj,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Surfer12/revise_cis240_main,https://github.com/Surfer12/revise_cis240_main,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yu-iskw/hugo-i18n-example,https://github.com/yu-iskw/hugo-i18n-example,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
keisuke77/unityProjects,https://github.com/keisuke77/unityProjects,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ooahc/FileRenamer,https://github.com/ooahc/FileRenamer,Find the specified characters contained in multiple local files and batch modify their names.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jbwashington/meetings,https://github.com/jbwashington/meetings,"transcribe, summarize, and criticize meetings the easy way","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
FredZ6/task_manager_WebProject,https://github.com/FredZ6/task_manager_WebProject,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
nuancedtire/mead,https://github.com/nuancedtire/mead,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Zmaroo/RepoAnalyzer,https://github.com/Zmaroo/RepoAnalyzer,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
RostyslavDzhohola/cursor-learning,https://github.com/RostyslavDzhohola/cursor-learning,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
daytimedrinkingclub/agentcreator,https://github.com/daytimedrinkingclub/agentcreator,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
RLAlpha49/AniSearch,https://github.com/RLAlpha49/AniSearch,A Next.js web application that allows users to search for anime and manga using description-based queries. It leverages models/embeddings generated by AniSearchModel.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
afspies/ai-safety-papers,https://github.com/afspies/ai-safety-papers,"Automated paper discovery and summarization system for AI Safety research. Uses Semantic Scholar for paper discovery, Claude for intelligent summarization, and Hugo for web publishing. Features automatic figure extraction, smart paper filtering, and multi-channel distribution capabilities.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
paulpham157/download-youtube,https://github.com/paulpham157/download-youtube,for fun,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Karuma0327/302_Assignment,https://github.com/Karuma0327/302_Assignment,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
PufferFinance/puffer-contracts,https://github.com/PufferFinance/puffer-contracts,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
JonasTischer/django-ninja-next,https://github.com/JonasTischer/django-ninja-next,A boilerplate django ninja with next for quick development,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
uakbr/realtime-whisper-webgpu,https://github.com/uakbr/realtime-whisper-webgpu,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
threetenlabs/zone2,https://github.com/threetenlabs/zone2,"Zone 2 is a democratized health tracking application geared towards making weight loss easy, enjoyable, and free.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
nostur-com/nostur-ios-public,https://github.com/nostur-com/nostur-ios-public,A nostr client for iOS,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Dembrane/echo-gitops,https://github.com/Dembrane/echo-gitops,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
staus/serverance-party,https://github.com/staus/serverance-party,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
PetteriVilla/cursor-project,https://github.com/PetteriVilla/cursor-project,Spring Boot project created with Cursor,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
kylejmorris/exec_coach_screenpipe,https://github.com/kylejmorris/exec_coach_screenpipe,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Hurleywflow/villa-trung-nghia-management,https://github.com/Hurleywflow/villa-trung-nghia-management,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
altinukshini/dependency-track-checker,https://github.com/altinukshini/dependency-track-checker,"Checks OWASP Dependency-Track scan results, adds findings to PR comments, and fails workflows based on thresholds","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
defensive-programming/aider,https://github.com/defensive-programming/aider,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Rafamp34/Proyecto-Firebase-Angular,https://github.com/Rafamp34/Proyecto-Firebase-Angular,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Rafamp34/Proyecto-Neliflix,https://github.com/Rafamp34/Proyecto-Neliflix,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
juanarrow/repositorios,https://github.com/juanarrow/repositorios,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
shap-po/essencelib,https://github.com/shap-po/essencelib,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Charles-Google/myERP,https://github.com/Charles-Google/myERP,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
2f0833e717/markdown-dropdown,https://github.com/2f0833e717/markdown-dropdown,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
2f0833e717/work-package,https://github.com/2f0833e717/work-package,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Mohmdev/webora-blog,https://github.com/Mohmdev/webora-blog,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
cptmeeps/promptlabs,https://github.com/cptmeeps/promptlabs,Colab & Drive Native Prompt Tool,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Pimzino/staylit,https://github.com/Pimzino/staylit,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
soheil-mp/AI-Therapist-Assistant,https://github.com/soheil-mp/AI-Therapist-Assistant,"Fine-tuned Llama-3.2 1B offering mental health conversations through a secure, local-first approach.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
n0one42/ArchiteX,https://github.com/n0one42/ArchiteX,"A full-stack starter template featuring a C# CleanArchitecture backend, a Next.js frontend with pnpm, and optional mobile modules—ready with built-in authentication and database integration to kickstart your next project.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
paramountric/dtcv-app,https://github.com/paramountric/dtcv-app,App template for DTCV,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Agamya-Samuel/shuats-quiz-app,https://github.com/Agamya-Samuel/shuats-quiz-app,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
galakurpi/template,https://github.com/galakurpi/template,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
AK11dark/468Proj,https://github.com/AK11dark/468Proj,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ducphan122/react-pathfinding-visualizer,https://github.com/ducphan122/react-pathfinding-visualizer,An interactive web application that helps users visualize search algorithms in a grid environment,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
nguyenvanduocit/esphome-webapp,https://github.com/nguyenvanduocit/esphome-webapp,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
anakib1/knu-blur,https://github.com/anakib1/knu-blur,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
drewhirschi/doma,https://github.com/drewhirschi/doma,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Pybast/ape-tweet-monorepo,https://github.com/Pybast/ape-tweet-monorepo,"ApeTweet lets you instantly invest in crypto tokens by tagging @ApeTweet on any tweet. The ElizaOS AI agent parses the tweet, extracts token info, and auto-executes a swap using a generated Privy wallet. One tag = one trade. Fast, simple, onchain aping.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
SoftFever/OrcaSlicer,https://github.com/SoftFever/OrcaSlicer,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
MultiQC/MultiQC,https://github.com/MultiQC/MultiQC,Aggregate results from bioinformatics analyses across many samples into a single report.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
emmron/glorynewsdotcom,https://github.com/emmron/glorynewsdotcom,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
hoophq/hoop,https://github.com/hoophq/hoop,"Hoop.dev is an open-source access gateway that provides secure, seamless, and audited access to databases and infrastructure without exposing credentials or sensitive data.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
one-ie/one,https://github.com/one-ie/one,"Build AI powered websites with Astro, Shadcn and Vercel AI SDK","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
phenomen/flc,https://github.com/phenomen/flc,Foundry Lightweight Client (FLC) is a bloat-free client app for Foundry VTT,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
EugenEistrach/et-stack,https://github.com/EugenEistrach/et-stack,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jparkerweb/chunk-match,https://github.com/jparkerweb/chunk-match,🕵️‍♂️ chunk-match is a NodeJS library that semantically chunks text and matches it against a user query using cosine similarity for precise and relevant text retrieval.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
latitude-dev/latitude-llm,https://github.com/latitude-dev/latitude-llm,"Latitude is the open-source prompt engineering platform to build, evaluate, and refine your prompts with AI","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
HideBa/flatcitybuf,https://github.com/HideBa/flatcitybuf,CityJSON encoding with FlatBuffers,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
williavs/debater,https://github.com/williavs/debater,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
RookieCol/xERC20,https://github.com/RookieCol/xERC20,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ibraheem4/django-base-template,https://github.com/ibraheem4/django-base-template,Django API app with Django REST framework,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
vinhloc30796/creativecontact-app,https://github.com/vinhloc30796/creativecontact-app,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
tsunekyos/nuxt-serverless-test,https://github.com/tsunekyos/nuxt-serverless-test,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
sandy-mount/mcp-server,https://github.com/sandy-mount/mcp-server,mcp server,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Luks3110/rag-properties,https://github.com/Luks3110/rag-properties,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
saibbyweb/bounipun-ecom,https://github.com/saibbyweb/bounipun-ecom,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
mi-ki-ri/localpress_contents,https://github.com/mi-ki-ri/localpress_contents,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Andival-Sei/study-pet-project-modding-guild,https://github.com/Andival-Sei/study-pet-project-modding-guild,Мой тестовый пет-проект руководство по моддингу в Skyrim.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ShoSampo/zenn-content,https://github.com/ShoSampo/zenn-content,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ultrawideturbodev/loglytics,https://github.com/ultrawideturbodev/loglytics,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Hugo-pdv/MemoGameSvelte,https://github.com/Hugo-pdv/MemoGameSvelte,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
daytimedrinkingclub/gulaab-jamoon,https://github.com/daytimedrinkingclub/gulaab-jamoon,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
omiapp/intl-cursorignore-probot,https://github.com/omiapp/intl-cursorignore-probot,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
MiroStW/pkm-embedding-pipeline,https://github.com/MiroStW/pkm-embedding-pipeline,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
AppFederation/cloud-time-ion,https://github.com/AppFederation/cloud-time-ion,"Timers in the Clouds, Timers everywhere! By the Time+Tasks+Cloud People!","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
phenomen/fvtt-wfrp4e-ru,https://github.com/phenomen/fvtt-wfrp4e-ru,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jeremyjordan/mcp-gmail,https://github.com/jeremyjordan/mcp-gmail,"A Model Context Protocol (MCP) server that provides Gmail access for LLMs, powered by the MCP Python SDK.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
michaelwnau/consequential-products,https://github.com/michaelwnau/consequential-products,Experiments with generative AI applied to defense industry problem statements.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
algorusty/backend_wesleysoto_dev-rust,https://github.com/algorusty/backend_wesleysoto_dev-rust,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ygmrtm/banco-lalito,https://github.com/ygmrtm/banco-lalito,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
khg-development/gateway,https://github.com/khg-development/gateway,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
AlexandriaDAO/core,https://github.com/AlexandriaDAO/core,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
WuCheng-cn/AnyThing,https://github.com/WuCheng-cn/AnyThing,一个有趣的web端类桌面交互项目。,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
daikon-eco/gladis,https://github.com/daikon-eco/gladis,A web app and search engine for Environmental Product Declarations (EPDs).,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
reamkf/wiki-nanodesu,https://github.com/reamkf/wiki-nanodesu,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ViNN280801/Start,https://github.com/ViNN280801/Start,Numeric simulation of physics proccess project.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
legiaquan/nodejs-serverless-typescript-prisma,https://github.com/legiaquan/nodejs-serverless-typescript-prisma,Serverless Node.js API with TypeScript and Prisma,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
gluebag/HireGlue,https://github.com/gluebag/HireGlue,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
justinfeatherstone/featherstoneplesciafarhat_3210_final,https://github.com/justinfeatherstone/featherstoneplesciafarhat_3210_final,An interactive 3D visualization of our solar system with realistic scale ratios and detailed celestial body textures.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
mlefree/whozwho,https://github.com/mlefree/whozwho,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
smorce/AICodeBase,https://github.com/smorce/AICodeBase,LLM時代のベースリポジトリ,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
fluxo-kt/fluxo-kmp-conf,https://github.com/fluxo-kt/fluxo-kmp-conf,Convenience Gradle plugin for reliable configuration of Kotlin & KMP projects. Made by Fluxo,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ydm4GZ/JaEKWCmY,https://github.com/ydm4GZ/JaEKWCmY,nothing to do,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
bcgov/HOUS-permit-portal,https://github.com/bcgov/HOUS-permit-portal,"The Housing Innovation Branch has partnered with Latero Labs to develop BC's ""Building Permit Hub."" This innovative web app streamlines the permit process with automated compliance checks. Leveraging modern technology and user-centric design, it standardizes applications for submitters and 400+ local governments alike.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
mcsrainbow/mcsrainbow.github.io,https://github.com/mcsrainbow/mcsrainbow.github.io,https://blog.heylinux.com,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
vy-labs/llm-exception-handler,https://github.com/vy-labs/llm-exception-handler,Automatic handle exceptions via AI,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
renocrypt/lumina-research-renocrypt,https://github.com/renocrypt/lumina-research-renocrypt,"A scholarly metadata collector using Shadcn, MagicUI, TailwindCSS and Vite. API access to Arxiv, Semantic Scholar, and OpenAlex","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
NINEMINEsigma/Convention,https://github.com/NINEMINEsigma/Convention,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
IMMBLm/KaaNrkSSFY,https://github.com/IMMBLm/KaaNrkSSFY,nothing to do,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
SlyyCooper/pdf-to-structured-data,https://github.com/SlyyCooper/pdf-to-structured-data,"Extract structured data from PDF documents using Google Gemini AI. This tool converts PDFs into clean JSON without predefined schemas, ideal for invoices, forms, and tables.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
799877006/Kaggle,https://github.com/799877006/Kaggle,Kaggle code workspace,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Noodieknoodie/401kREACT,https://github.com/Noodieknoodie/401kREACT,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
brenonevs/prs-pentest,https://github.com/brenonevs/prs-pentest,"Este repositório fornece ferramentas e scripts para pentest, cobrindo reconhecimento, exploração e pós-exploração. Inclui métodos para reverse shell, extração de credenciais, backdoors, hardware hacking, persistência e elevação de privilégios. Contém scripts para ataques a redes, dispositivos e manipulação de bad USBs e keyloggers.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Kayden-Wang/ai-wallpaper,https://github.com/Kayden-Wang/ai-wallpaper,AI Wallpaper Generator using Next.js,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
T1nker-1220/portfolio_marquez,https://github.com/T1nker-1220/portfolio_marquez,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
nitesh4146/yolo-data-collector,https://github.com/nitesh4146/yolo-data-collector,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ecdysisxyz/textdao-monorepo,https://github.com/ecdysisxyz/textdao-monorepo,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
recepkocur/self-hosted-mailserver-docker,https://github.com/recepkocur/self-hosted-mailserver-docker,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
rt96-hub/Project1-ChatGenius,https://github.com/rt96-hub/Project1-ChatGenius,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Chao-Shiun/DigiUnitTestExample,https://github.com/Chao-Shiun/DigiUnitTestExample,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
flashlin/Samples,https://github.com/flashlin/Samples,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
avrabe/wrt,https://github.com/avrabe/wrt,A minimal webassembly runtime supporting the component model preview 2,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
andgowiththewind/windy-admin,https://github.com/andgowiththewind/windy-admin,windy-admin,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Curious-Keeper/x-bot-blocker,https://github.com/Curious-Keeper/x-bot-blocker,A Python bot that automatically detects and blocks spam and bot accounts interacting with my X (Twitter) posts,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ryota-murakami/react-experimental-workspace,https://github.com/ryota-murakami/react-experimental-workspace,👨‍💻 Create React App based personal React Sandbox.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
destx0/next-quiz,https://github.com/destx0/next-quiz,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
PinataBot/eliza-pinata,https://github.com/PinataBot/eliza-pinata,Template: https://github.com/elizaOS/eliza-starter,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
lx-0/reverse-image-dataset-generator,https://github.com/lx-0/reverse-image-dataset-generator,Reverse Image Dataset Generator automates the creation of image datasets by performing reverse text to image prompt generation for a given set of input images,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
movingChurch/ultimate-cmake-skeleton,https://github.com/movingChurch/ultimate-cmake-skeleton,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
brolag/block-bounties,https://github.com/brolag/block-bounties,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
cgint/cloudflare-test1,https://github.com/cgint/cloudflare-test1,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
agentgill/cloudwatch-utils,https://github.com/agentgill/cloudwatch-utils,:white_check_mark: Simple AWS Python Utilities to Make Life Easier :fire:,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
NxTech4021/cc-frontend,https://github.com/NxTech4021/cc-frontend,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
duyvu871/pharamaceutial-software-distribution,https://github.com/duyvu871/pharamaceutial-software-distribution,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
diegofornalha/CursorIniciantes,https://github.com/diegofornalha/CursorIniciantes,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Jckwind/Hermes,https://github.com/Jckwind/Hermes,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
bojrick/gujrera_streamlit_dashboard,https://github.com/bojrick/gujrera_streamlit_dashboard,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
blendfactory/stratos,https://github.com/blendfactory/stratos,"Stratos is a set of Dart packages for linting and formatting JSON, JSONC, YAML, and Markdown files.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
alexduffdesign/Sherpa-power,https://github.com/alexduffdesign/Sherpa-power,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yagyaraj234/intelli-docs,https://github.com/yagyaraj234/intelli-docs,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
nous-ecosystem/nous-old,https://github.com/nous-ecosystem/nous-old,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jackjozwik/MediaQueuer,https://github.com/jackjozwik/MediaQueuer,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jerefrer/tibetan-translator,https://github.com/jerefrer/tibetan-translator,The best Tibetan dictionaries in a pleasant interface for all platforms.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
FB208/MarkTools,https://github.com/FB208/MarkTools,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Ranamzes/LD24_VR,https://github.com/Ranamzes/LD24_VR,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
taskcrypto/open_api_generator,https://github.com/taskcrypto/open_api_generator,OpenApiGenerator,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Dooders/AgentMemory,https://github.com/Dooders/AgentMemory,"A lightweight, pluggable memory backend for agent-based simulations. Supports temporal data, experience replay, and persistent state logging","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
pedrobando/NJS-reThoughtRealEstate,https://github.com/pedrobando/NJS-reThoughtRealEstate,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
websashka/audio,https://github.com/websashka/audio,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
SomeRandmGuyy/LangFlowTest,https://github.com/SomeRandmGuyy/LangFlowTest,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
AdamKane/slack.forgefx.tools,https://github.com/AdamKane/slack.forgefx.tools,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
juaandominguez/nhembi-survivor,https://github.com/juaandominguez/nhembi-survivor,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
RLAlpha49/Anilist-Manga-Updater,https://github.com/RLAlpha49/Anilist-Manga-Updater,A python app that updates a user's manga list on Anilist using a Kenmei export file,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yxoh/yxoh.github.io,https://github.com/yxoh/yxoh.github.io,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Tylerastro/blog,https://github.com/Tylerastro/blog,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
T1nker-1220/kusinadeamadeo,https://github.com/T1nker-1220/kusinadeamadeo,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
openstreetmap-ng/openstreetmap-ng,https://github.com/openstreetmap-ng/openstreetmap-ng,🗺️ The Next Generation of OpenStreetMap — in Python!,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
PaulRosu/LabAssistant,https://github.com/PaulRosu/LabAssistant,LabAssistant test data plotter,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
masapasa/kaso,https://github.com/masapasa/kaso,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
SBPLab-LDV/llm-quest-copilot,https://github.com/SBPLab-LDV/llm-quest-copilot,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Erreur32/LogviewR,https://github.com/Erreur32/LogviewR,"Simple log viewer for apache, nginx and syslog ","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
